Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
3239,99305177,NORDVIKEN / LEIFARNE,Tables & desks,2275.0,No old price,True,https://www.ikea.com/sa/en/p/nordviken-leifarne-table-and-4-chairs-black-broringe-black-s99305177/,No,"        Table and 4 chairs,          152/223x95 cm",Mia Lagerman/Francis Cayouette,,,95.0
3151,20340758,EKEDALEN,Tables & desks,995.0,No old price,True,https://www.ikea.com/sa/en/p/ekedalen-extendable-table-dark-brown-20340758/,No,"        Extendable table,          180/240x90 cm",Ehlén Johansson,,75.0,90.0
3629,59330112,PAX / AULI,Wardrobes,1940.0,No old price,True,https://www.ikea.com/sa/en/p/pax-auli-wardrobe-combination-white-mirror-glass-s59330112/,No,"        Wardrobe combination,          150x44x236 cm",IKEA of Sweden/Ehlén Johansson,44.0,236.0,150.0
999,49298594,BESTÅ,Cabinets & cupboards,990.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-selsviken-high-gloss-dark-red-brown-s49298594/,Yes,"        TV bench,          180x42x39 cm",IKEA of Sweden,42.0,39.0,180.0
2812,349444,TINGBY,Tables & desks,149.0,No old price,True,https://www.ikea.com/sa/en/p/tingby-side-table-on-castors-grey-00349444/,Yes,"        Side table on castors,          50x50 cm","003.494.44 Separate shelf for magazines, etc. helps you keep your things organised and the table top clear.The castors make it easy to move the table if needed.",,45.0,50.0
468,80344923,EKET,Bookcases & shelving units,375.0,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-with-2-drawers-dark-grey-80344923/,Yes,"        Cabinet with 2 drawers,          70x35x35 cm",Jon Karlsson,35.0,35.0,70.0
1210,40455654,BINGSTA,Chairs,695.0,No old price,True,https://www.ikea.com/sa/en/p/bingsta-high-back-armchair-vissle-dark-yellow-kabusa-dark-yellow-40455654/,Yes,        High-back armchair,Elizabet Gutierrez,58.0,101.0,70.0
2637,10203610,MALM,Tables & desks,375.0,No old price,True,https://www.ikea.com/sa/en/p/malm-dressing-table-white-10203610/,Yes,"        Dressing table,          120x41 cm",Eva Lilja Löwenhielm,41.0,78.0,120.0
2750,20439472,NORDKISA,Tables & desks,476.0,SR 595,True,https://www.ikea.com/sa/en/p/nordkisa-dressing-table-bamboo-20439472/,No,"        Dressing table,          76x47 cm",L Hilland/J Karlsson,47.0,79.0,76.0
226,9277918,VALLENTUNA,Beds,4036.0,"SR 5,045",True,https://www.ikea.com/sa/en/p/vallentuna-3-seat-modular-sofa-with-sofa-bed-with-open-end-hillared-light-blue-s09277918/,Yes,        3-seat modular sofa with sofa-bed,IKEA of Sweden/Fredriksson/L Löwenhielm/Hilland,,84.0,273.0
2441,60336194,SANDBACKEN,Sofas & armchairs,330.0,No old price,True,https://www.ikea.com/sa/en/p/sandbacken-cover-for-corner-sofa-lofallet-beige-60336194/,Yes,        Cover for corner sofa,Lisa Hilland,,,
535,99217755,BILLY / OXBERG,Bookcases & shelving units,995.0,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-black-brown-s99217755/,Yes,"        Bookcase,          80x30x237 cm",Gillis Lundgren/IKEA of Sweden,30.0,237.0,80.0
905,79248748,LIXHULT,Cabinets & cupboards,363.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-grey-dark-green-pink-s79248748/,Yes,"        Storage combination,          60x92 cm",Jon Karlsson,35.0,70.0,60.0
3227,79335552,LINNMON / ALEX,Tables & desks,550.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-alex-table-green-white-s79335552/,Yes,"        Table,          150x75 cm",IKEA of Sweden/Johanna Asshoff,,74.0,75.0
1612,10239280,HEMNES,Chests of drawers & drawer units,1095.0,No old price,True,https://www.ikea.com/sa/en/p/hemnes-chest-of-8-drawers-white-stain-10239280/,Yes,"        Chest of 8 drawers,          160x96 cm",K Hagberg/M Hagberg,50.0,96.0,160.0
3048,49022519,BEKANT,Tables & desks,2645.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-desk-sit-stand-white-s49022519/,Yes,"        Desk sit/stand,          120x80 cm",K Malmvall/E Lilja Löwenhielm,,,80.0
2688,29217495,LINNMON / ALEX,Tables & desks,480.0,SR 550,True,https://www.ikea.com/sa/en/p/linnmon-alex-table-beige-white-s29217495/,Yes,"        Table,          150x75 cm",IKEA of Sweden/Johanna Asshoff,,74.0,75.0
2578,29303327,VIMLE,Sofas & armchairs,960.0,No old price,True,https://www.ikea.com/sa/en/p/vimle-cover-for-3-seat-sofa-bed-dalstorp-multicolour-s29303327/,Yes,        Cover for 3-seat sofa-bed,Ehlén Johansson,,,
697,50357002,KALLRÖR,Bookcases & shelving units,25.0,No old price,True,https://www.ikea.com/sa/en/p/kallroer-handle-stainless-steel-50357002/,No,"        Handle,          213 mm",IKEA of Sweden,38.0,,
1741,40365366,MAMMUT,Children's furniture,59.0,No old price,True,https://www.ikea.com/sa/en/p/mammut-childrens-chair-in-outdoor-red-40365366/,No,        Children's chair,M Kjelstrup/A Östgaard,36.0,67.0,39.0
3347,79299554,HEMNES,TV & media furniture,3360.0,No old price,True,https://www.ikea.com/sa/en/p/hemnes-tv-storage-combination-white-stain-s79299554/,Yes,"        TV storage combination,          326x197 cm",Carina Bengs,,197.0,326.0
208,79217902,SANDBACKEN,Beds,1841.0,"SR 1,950",True,https://www.ikea.com/sa/en/p/sandbacken-corner-sofa-bed-lofallet-beige-s79217902/,Yes,        Corner sofa-bed,David Wahl/Lisa Hilland/IKEA of Sweden,,69.0,212.0
565,29287370,BILLY / MORLIDEN,Bookcases & shelving units,415.0,No old price,True,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-with-glass-doors-white-glass-s29287370/,Yes,"        Bookcase with glass-doors,          80x30x106 cm",Gillis Lundgren/IKEA of Sweden,30.0,106.0,80.0
313,70342199,FJÄLLBO,Bookcases & shelving units,295.0,No old price,True,https://www.ikea.com/sa/en/p/fjaellbo-shelving-unit-black-70342199/,No,"        Shelving unit,          51x136 cm",Johan Kroon,36.0,136.0,51.0
601,9301131,BESTÅ,Bookcases & shelving units,1150.0,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-grey-stained-walnut-effect-selsviken-high-gloss-white-frosted-glass-s09301131/,Yes,"        Storage combination w glass doors,          60x42x193 cm",IKEA of Sweden,42.0,193.0,60.0
233,10411242,VITVAL,Beds,995.0,No old price,True,https://www.ikea.com/sa/en/p/vitval-loft-bed-frame-white-light-grey-10411242/,No,"        Loft bed frame,          90x200 cm",IKEA of Sweden,,195.0,135.0
1071,50293604,BESTÅ,Cabinets & cupboards,15.0,No old price,True,https://www.ikea.com/sa/en/p/besta-supporting-leg-grey-50293604/,No,"        Supporting leg,          10 cm",IKEA of Sweden,,10.0,
2715,79010690,TÄRENDÖ / ADDE,Tables & desks,285.0,No old price,True,https://www.ikea.com/sa/en/p/taerendoe-adde-table-and-4-chairs-black-s79010690/,No,"        Table and 4 chairs,          110 cm",K Hagberg/M Hagberg/Marcus Arvonen,,74.0,67.0
2981,89215672,LINNMON / ADILS,Tables & desks,235.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-adils-table-white-white-stained-oak-effect-white-s89215672/,Yes,"        Table,          150x75 cm",IKEA of Sweden,,74.0,75.0
2464,30198599,KIVIK,Sofas & armchairs,1196.0,"SR 1,495",True,https://www.ikea.com/sa/en/p/kivik-footstool-grann-bomstad-black-30198599/,No,        Footstool,Ola Wihlborg,70.0,43.0,90.0
111,60372276,HEMNES,Beds,1495.0,No old price,True,https://www.ikea.com/sa/en/p/hemnes-day-bed-frame-with-3-drawers-grey-60372276/,No,"        Day-bed frame with 3 drawers,          80x200 cm",Carina Bengs,70.0,18.0,89.0
2170,69017475,KALLAX,Room dividers,895.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-8-inserts-white-s69017475/,Yes,"        Shelving unit with 8 inserts,          147x147 cm",Tord Björklund,39.0,147.0,147.0
3275,50409874,BRIMNES,TV & media furniture,595.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-tv-bench-white-50409874/,Yes,"        TV bench,          180x41x53 cm",K Hagberg/M Hagberg,41.0,53.0,180.0
1736,80342052,CIRKUSTÄLT,Children's furniture,79.0,No old price,True,https://www.ikea.com/sa/en/p/cirkustaelt-childrens-tent-80342052/,No,        Children's tent,IKEA of Sweden,,120.0,
1078,59336374,EKET,Cabinets & cupboards,139.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-cabinet-with-glass-door-white-s59336374/,Yes,"        Wall cabinet with glass door,          35x35x35 cm",IKEA of Sweden/Jon Karlsson,35.0,35.0,35.0
3294,9188979,BESTÅ,TV & media furniture,1090.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-lappviken-sindvik-lappviken-black-brown-clear-glass-s09188979/,Yes,"        TV bench,          180x40x48 cm",Marcus Arvonen/IKEA of Sweden,40.0,48.0,180.0
472,40347508,ENERYDA,Bookcases & shelving units,22.0,No old price,True,https://www.ikea.com/sa/en/p/eneryda-knob-brass-colour-40347508/,Yes,"        Knob,          27 mm",Francis Cayouette,,,
1846,30171123,TROFAST,Children's furniture,175.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-frame-white-30171123/,No,"        Frame,          46x30x145 cm",Studio Copenhagen,30.0,145.0,46.0
1849,50466275,TROFAST,Children's furniture,15.0,No old price,False,https://www.ikea.com/sa/en/p/trofast-storage-box-pink-50466275/,No,"        Storage box,          42x30x23 cm",504.662.75 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,30.0,23.0,42.0
1055,10363632,HÄLLAN,Cabinets & cupboards,50.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-pair-of-legs-white-10363632/,No,"        Pair of legs,          29 cm",Jon Karlsson,2.0,29.0,45.0
2935,69214230,LINNMON / KRILLE,Tables & desks,385.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-krille-table-blue-white-s69214230/,Yes,"        Table,          120x60 cm",IKEA of Sweden/Francis Cayouette,,74.0,60.0
361,59902658,VITTSJÖ,Bookcases & shelving units,620.0,No old price,True,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s59902658/,No,"        Storage combination,          151x36x175 cm",Johan Kroon,36.0,175.0,151.0
135,89302914,PLATSA,Beds,2307.0,"SR 2,560",True,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-10-drawers-white-fonnes-s89302914/,No,"        Bed frame with 10 drawers,          140x244x103 cm",IKEA of Sweden,40.0,43.0,140.0
2282,80245051,STOCKHOLM,Sofas & armchairs,6680.0,"SR 8,350",True,https://www.ikea.com/sa/en/p/stockholm-three-seat-sofa-seglora-natural-80245051/,No,        Three-seat sofa,Niels Gammelgaard,88.0,80.0,211.0
3066,69282525,BEKANT,Tables & desks,1044.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-legs-mesh-black-s69282525/,Yes,"        Storage unit on legs,          41x101 cm",Eva Lilja Löwenhielm,45.0,101.0,41.0
22,10281354,JANINGE,Bar furniture,595.0,No old price,True,https://www.ikea.com/sa/en/p/janinge-bar-stool-grey-10281354/,No,"        Bar stool,          76 cm",John/Jonas/Petrus/Paul/Caroline,36.0,84.0,38.0
1588,79229212,EKEDALEN / ODGER,Chairs,2765.0,No old price,True,https://www.ikea.com/sa/en/p/ekedalen-odger-table-and-6-chairs-dark-brown-white-beige-s79229212/,No,"        Table and 6 chairs,          180/240 cm",Ehlén Johansson/J Löfgren/J Pettersson,,,
1192,10331014,MALINDA,Chairs,25.0,SR 30,True,https://www.ikea.com/sa/en/p/malinda-chair-cushion-grey-10331014/,No,"        Chair cushion,          40/35x38x7 cm",103.310.14 Hook and loop fasteners keep the chair cushion in place.The chair cushion has two identical sides so it can be turned over for even wear.Easy to keep clean since it is machine washable.,38.0,,
2791,10415853,SUNDSTA,Tables & desks,345.0,No old price,True,https://www.ikea.com/sa/en/p/sundsta-nest-of-tables-set-of-3-black-brown-10415853/,No,"        Nest of tables, set of 3","104.158.53 Can be used individually or be pushed together to save space.Low weight; easy to move.Sizes: (length x width x height) 27x22x35 cm, 36x26x38 cm, 45x30x40 cm.",,,
695,80414256,VASSVIKEN,Bookcases & shelving units,100.0,No old price,True,https://www.ikea.com/sa/en/p/vassviken-door-drawer-front-white-80414256/,No,"        Door/drawer front,          60x38 cm",IKEA of Sweden,,,
420,9306204,JONAXEL,Bookcases & shelving units,585.0,SR 657,True,https://www.ikea.com/sa/en/p/jonaxel-frames-clothes-rails-shelving-units-s09306204/,No,"        Frames/clothes rails/shelving units,          148x51x173 cm",IKEA of Sweden,51.0,173.0,148.0
2699,90423887,NORDEN,Tables & desks,899.0,No old price,True,https://www.ikea.com/sa/en/p/norden-gateleg-table-birch-90423887/,No,"        Gateleg table,          26/89/152x80 cm","904.238.87 Small, neat dimensions make the table easy to furnish with, even when space is limited.Table with drop-leaves seats 2-4; makes it possible to adjust the table size according to need.You can store for example cutlery, table napkins and candles in the 6 drawers under the table top.This table has been tested against our strictest standards for stability, durability and safety to withstand everyday use in your home for years.Seats 2-4.Only recommended for indoor use.Combines with other furniture in the NORDEN series.For increased stability, re-tighten the screws about two weeks after assembly and when necessary.",,74.0,80.0
460,10338421,BAGGANÄS,Bookcases & shelving units,27.0,No old price,True,https://www.ikea.com/sa/en/p/bagganaes-knob-stainless-steel-10338421/,Yes,"        Knob,          20 mm",H Preutz/A Fredriksson,28.0,,20.0
87,79247598,BJÖRKSNÄS,Beds,2040.0,No old price,True,https://www.ikea.com/sa/en/p/bjoerksnaes-bed-frame-birch-leirsund-s79247598/,Yes,"        Bed frame,          140x200 cm",K Hagberg/M Hagberg/IKEA of Sweden,,42.0,160.0
282,40415465,LOMMARP,Bookcases & shelving units,476.0,SR 595,True,https://www.ikea.com/sa/en/p/lommarp-bookcase-dark-blue-green-40415465/,No,"        Bookcase,          65x199 cm",Francis Cayouette,34.0,199.0,65.0
2287,9217849,BRÅTHULT,Sofas & armchairs,1991.0,"SR 2,100",True,https://www.ikea.com/sa/en/p/brathult-corner-sofa-bed-borred-grey-green-s09217849/,Yes,        Corner sofa-bed,Lisa Hilland/David Wahl/IKEA of Sweden,78.0,69.0,212.0
1621,30309234,KULLEN,Chests of drawers & drawer units,199.0,No old price,True,https://www.ikea.com/sa/en/p/kullen-chest-of-3-drawers-black-brown-30309234/,No,"        Chest of 3 drawers,          70x72 cm",IKEA of Sweden,40.0,72.0,70.0
1204,30396655,HEMNES,Chairs,495.0,No old price,True,https://www.ikea.com/sa/en/p/hemnes-storage-bench-w-towel-rail-4-hooks-white-30396655/,No,"        Storage bench w towel rail/4 hooks,          64x37x173 cm",T Christensen/K Legaard,37.0,173.0,64.0
3504,29248369,PLATSA,Wardrobes,2205.5,"SR 2,760",True,https://www.ikea.com/sa/en/p/platsa-wardrobe-white-fonnes-sannidal-s29248369/,No,"        Wardrobe,          340x42x241 cm",IKEA of Sweden,42.0,241.0,340.0
1864,30449748,ANTILOP,Nursery furniture,16.0,SR 20,True,https://www.ikea.com/sa/en/p/antilop-supporting-cushion-white-30449748/,No,        Supporting cushion,S Edholm/L Ullenius,,,
859,29302573,BESTÅ,Cabinets & cupboards,1400.0,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-black-brown-riksviken-stubbarp-light-bronze-effect-s29302573/,Yes,"        Storage combination with doors,          180x42x74 cm",IKEA of Sweden,42.0,74.0,180.0
533,19282924,BESTÅ,Bookcases & shelving units,1570.0,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-grey-stained-walnut-effect-vassviken-white-clear-glass-s19282924/,Yes,"        Storage combination w glass doors,          120x40x128 cm",Marcus Arvonen/IKEA of Sweden,40.0,128.0,120.0
3645,19127382,PAX,Wardrobes,2610.0,No old price,True,https://www.ikea.com/sa/en/p/pax-wardrobe-white-auli-mirror-glass-s19127382/,Yes,"        Wardrobe,          150x66x236 cm",Ehlén Johansson/IKEA of Sweden,66.0,236.0,150.0
3169,90252908,BEKANT,Tables & desks,620.0,SR 775,True,https://www.ikea.com/sa/en/p/bekant-underframe-for-table-top-white-90252908/,Yes,"        Underframe for table top,          160x80 cm",K Malmvall/E Lilja Löwenhielm,,,80.0
3374,20334309,BILLSBRO,TV & media furniture,75.0,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-white-20334309/,Yes,"        Handle,          2220 mm",H Preutz/A Fredriksson,,,
2887,59930958,LINNMON / LALLE,Tables & desks,475.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-lalle-table-black-brown-black-s59930958/,Yes,"        Table,          150x75 cm",IKEA of Sweden/Tina Christensen,,73.0,75.0
2932,49320774,SVALNÄS,Tables & desks,1840.0,No old price,True,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-white-s49320774/,No,"        Wall-mounted workspace combination,          233x35x176 cm",Jon Karlsson,35.0,176.0,233.0
2597,70405064,LIDHULT,Sofas & armchairs,845.0,No old price,True,https://www.ikea.com/sa/en/p/lidhult-cover-for-3-seat-section-lejde-red-brown-70405064/,Yes,        Cover for 3-seat section,Henrik Preutz,,,
2545,79217921,VIMLE,Sofas & armchairs,1910.0,No old price,True,https://www.ikea.com/sa/en/p/vimle-cover-for-u-shaped-sofa-6-seat-with-open-end-orrsta-black-blue-s79217921/,Yes,"        Cover for u-shaped sofa, 6-seat",Ehlén Johansson,,,
3636,99304578,PLATSA,Wardrobes,1796.0,"SR 2,245",True,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-2-doors-3-drawers-fonnes-white-s99304578/,No,"        Wardrobe with 2 doors+3 drawers,          300x57x241 cm",IKEA of Sweden,57.0,241.0,300.0
1281,60463498,SAKARIAS,Chairs,175.0,No old price,True,https://www.ikea.com/sa/en/p/sakarias-stool-frame-black-60463498/,No,        Stool frame,Ebba Strandmark,51.0,49.0,39.0
1411,59303123,SVENBERTIL,Chairs,310.0,No old price,True,https://www.ikea.com/sa/en/p/svenbertil-swivel-chair-white-balsberget-white-s59303123/,No,        Swivel chair,Mia Lagerman,69.0,,69.0
3012,39214321,LINNMON / GODVIN,Tables & desks,410.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-godvin-table-white-white-stain-white-s39214321/,No,"        Table,          120x60 cm",Johanna Asshoff/IKEA of Sweden,,74.0,60.0
3606,59157353,ELVARLI,Wardrobes,678.0,SR 965,True,https://www.ikea.com/sa/en/p/elvarli-1-section-white-s59157353/,No,"        1 section,          84x55x216 cm",IKEA of Sweden/Ehlén Johansson,55.0,216.0,84.0
1909,90091454,TROFAST,Nursery furniture,30.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-shelf-white-90091454/,No,        Shelf,Studio Copenhagen,,,30.0
942,99249520,HÄLLAN,Cabinets & cupboards,1575.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-storage-combination-with-doors-white-s99249520/,No,"        Storage combination with doors,          90x47x167 cm",Jon Karlsson,47.0,167.0,90.0
